time,intensity,distance
51.211,14,176.00
51.229,12,177.38
51.249,12,176.95
51.267,12,177.70
51.286,12,176.10
51.304,13,177.80
51.323,12,177.70
51.342,11,176.83
51.360,9,176.10
51.378,10,177.38
51.397,10,176.43
51.416,9,176.94
51.433,9,176.97
51.451,9,178.96
51.469,9,175.63
51.486,10,176.95
51.505,10,177.82
51.524,9,176.53
51.542,10,176.02
51.560,9,176.55
51.577,9,176.55
51.596,9,176.48
51.613,10,177.82
51.632,10,176.10
51.651,8,176.53
51.668,9,176.43
51.686,10,178.23
51.704,10,178.23
51.724,11,178.52
51.742,9,176.44
51.760,11,177.80
51.778,6,176.94
51.796,4,243.25
51.814,4,176.56
51.831,3,176.10
51.850,3,177.85
51.867,1,177.26
51.885,2,177.02
51.902,2,176.56
51.920,1,245.33
51.938,1,175.19
51.955,2,260.64
51.973,0,176.55
51.991,1,260.22
52.008,2,177.31
52.026,1,261.04
52.043,1,176.12
52.062,1,175.71
52.079,2,263.13
52.097,1,176.99
52.115,0,180.64
52.132,1,176.89
52.150,1,178.26
52.167,1,175.27
