time,intensity,distance
49.941,6,147.15
49.958,6,147.25
49.976,5,147.97
49.994,4,148.29
50.012,5,149.14
50.029,7,148.39
50.046,6,149.55
50.065,6,164.83
50.082,5,127.72
50.100,7,147.68
50.118,5,148.29
50.136,6,147.59
50.153,5,146.85
50.170,6,148.39
50.189,5,147.59
50.206,7,147.58
50.224,6,168.25
50.241,5,169.13
50.259,5,169.63
50.277,5,168.40
50.294,5,167.67
50.312,4,146.73
50.330,5,168.44
50.348,5,168.08
50.365,5,167.59
50.383,4,146.34
50.401,5,146.76
50.418,6,169.07
50.436,5,169.86
50.454,5,169.20
50.471,4,170.00
50.489,4,147.27
50.506,5,169.58
50.525,5,189.01
50.542,5,147.15
50.560,5,168.73
50.577,6,146.42
50.595,5,168.22
50.613,5,130.82
50.630,6,170.02
50.649,5,147.88
50.666,4,150.74
50.683,5,177.26
50.701,6,232.76
50.719,5,151.56
50.737,5,158.53
50.754,5,148.77
50.771,5,150.31
50.790,5,148.26
50.807,4,148.67
50.825,6,149.99
50.842,4,147.15
50.861,5,148.67
50.878,5,170.90
50.895,5,157.81
50.913,6,158.24
50.931,6,149.92
50.949,6,149.19
50.966,6,148.36
50.984,6,149.91
51.002,6,150.35
51.019,7,158.68
51.037,5,149.50
51.055,6,146.73
51.073,5,150.76
51.090,6,172.58
51.107,5,149.92
51.126,5,172.94
51.143,4,149.06
51.161,5,170.09
51.178,7,147.83
51.196,5,158.97
51.214,5,131.78
51.231,4,157.40
51.250,6,158.27
51.267,6,149.09
51.284,6,174.25
51.302,6,159.09
51.320,5,149.11
51.338,4,157.73
51.355,5,159.51
51.373,5,150.76
51.391,5,165.19
51.408,5,149.11
51.426,5,148.36
51.443,4,147.87
51.462,4,158.24
51.479,5,130.59
51.496,5,151.18
51.515,6,149.50
51.532,4,159.39
51.550,6,157.42
51.567,5,151.16
51.586,5,164.80
51.603,5,150.77
51.620,6,147.66
51.638,6,150.76
51.656,4,149.52
51.674,5,150.35
51.691,5,232.78
51.708,5,149.92
51.727,6,159.82
51.744,5,128.89
51.762,5,150.33
51.780,4,150.33
51.798,5,146.73
51.815,5,174.06
51.832,5,148.38
51.851,6,175.00
51.868,4,147.92
51.886,5,157.44
51.903,5,193.85
51.921,5,149.07
51.939,5,151.61
51.956,5,189.21
51.974,4,148.70
51.992,6,149.52
52.009,4,148.67
52.027,4,159.53
52.044,5,152.03
52.063,6,149.53
52.080,5,149.63
52.098,7,148.39
52.116,5,147.56
52.133,4,152.86
52.151,6,146.83
52.168,4,147.27
52.187,5,147.58
52.204,6,147.59
52.221,5,149.21
52.239,5,148.68
52.257,4,147.97
52.275,6,148.29
52.292,6,147.68
52.310,5,129.34
52.328,6,147.99
52.345,5,130.22
52.363,5,150.81
52.381,6,147.14
52.399,6,147.17
52.416,7,146.44
52.433,7,174.23
52.452,6,148.68
52.469,5,148.00
52.487,5,174.68
52.504,6,173.42
52.523,8,146.76
52.540,7,174.59
52.557,7,172.98
52.575,8,173.83
52.593,8,172.53
52.611,8,172.96
52.628,8,146.85
52.646,8,172.52
52.664,7,173.84
52.681,6,173.83
52.699,6,174.68
52.717,6,147.95
52.734,6,146.32
52.752,6,151.27
52.769,7,147.68
52.788,5,171.70
52.805,4,150.35
52.823,5,150.45
52.840,6,129.44
52.858,5,150.76
52.876,6,129.73
52.893,5,150.04
52.912,5,151.16
52.929,6,147.56
52.946,4,128.18
52.964,5,147.25
52.982,6,152.42
53.000,5,149.92
53.017,4,151.67
53.035,5,147.27
53.053,5,147.56
53.070,4,147.14
53.088,6,148.39
53.105,3,150.74
53.124,6,148.27
53.141,4,149.12
53.158,5,147.68
53.176,5,146.73
53.194,5,146.30
53.212,6,148.38
53.229,5,146.83
53.248,5,147.15
53.265,5,147.58
53.282,5,147.27
53.300,5,147.27
53.318,4,149.53
53.336,5,149.52
53.353,5,148.38
53.370,5,148.27
53.389,5,146.74
53.406,5,146.73
53.424,5,150.47
53.441,6,147.88
53.459,4,147.14
53.477,5,149.23
53.494,5,146.86
53.513,4,147.19
53.530,5,147.17
53.548,5,148.80
53.565,6,146.42
53.583,4,149.96
53.601,5,147.58
53.618,5,147.68
53.636,5,149.96
53.654,5,147.17
53.671,4,147.99
53.689,5,148.82
53.706,5,148.27
53.725,4,148.29
53.742,4,147.68
53.760,5,147.27
53.778,5,146.73
53.795,4,147.17
53.813,4,149.65
53.830,4,148.41
53.849,4,145.89
53.866,2,147.59
53.883,3,146.00
53.901,3,147.95
53.919,2,147.59
53.937,2,148.72
53.954,0,148.82
53.971,1,147.58
53.990,2,149.99
54.007,2,128.03
54.025,1,146.86
54.043,2,147.58
54.061,1,147.95
54.078,1,149.63
54.095,1,150.76
54.114,0,146.74
54.131,2,147.95
54.149,1,151.30
54.166,1,148.05
54.184,0,148.29
54.202,0,147.95
54.219,0,148.85
54.237,0,146.86
54.255,0,148.31
54.273,0,146.76
54.290,0,147.27
54.307,1,128.16
54.326,0,149.57
54.343,0,130.93
54.361,0,146.40
54.379,0,148.29
54.396,0,149.11
54.414,0,149.63
54.431,0,148.29
54.450,0,172.57
54.467,1,173.76
54.484,1,173.43
